  ; Magasin 7512 CUSSET ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ; édité le 18/03/2024 13:48 ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 003 ; 0000001122926 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 9,000 ;  ; 27,9 ; 35,55 ; 1,725 ; 0,04043601 ; 15,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 003 ; 0000001122926 ; 5900627026429 ; 750ML NETT.CILLIT ; CILL.NETT.TACH.TOILET.750 ; CILLIT ; RB HYGIENE HOME FR ; 3,1 ; 3,95 ; 3,29 ; 0,2 ; 9,000 ; UVC ; 27,9 ; 35,55 ; 1,725 ; 0,04043601 ; 15,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 004 ; 0000000071245 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 10,4 ; 11,45 ; -0,8583333 ; -0,06246968 ; 16,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 004 ; 0000000071245 ; 3215771004608 ; 750ML GEL HARPIC ; HARPIC GEL WC ORGA.750ML ; HARPIC ; RB HYGIENE HOME FR ; 2,08 ; 2,29 ; 1,91 ; 0,2 ; 5,000 ; UVC ; 10,4 ; 11,45 ; -0,8583333 ; -0,06246968 ; 16,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 004 ; 0000003670937 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 5,16 ; 9,58 ; 2,823333 ; 0,2455927 ; 10,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 004 ; 0000003670937 ; 3383482304611 ; GEL WC EXTRA DESIN ; GEL WC EXTRA DESINFECTANT ; BRIOCHIN ; HARRIS ; 2,58 ; 4,79 ; 3,99 ; 0,2 ; 2,000 ; UVC ; 5,16 ; 9,58 ; 2,823333 ; 0,2455927 ; 10,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 004 ; 0000003590392 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 2,17 ; 2,99 ; 0,3216667 ; 0,08965069 ; 15,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 004 ; 0000003590392 ; 3700992605357 ; MAISON VERTE GEL W ; MAISON VERTE GEL WC DESIN ; MAISON VER ; HENKEL ; 2,17 ; 2,99 ; 2,49 ; 0,2 ; 1,000 ; UVC ; 2,17 ; 2,99 ; 0,3216667 ; 0,08965069 ; 15,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000001210970 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 8,000 ;  ; 9,04 ; 10 ; -0,7066666 ; -0,05888889 ; 20,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000001210970 ; 3059941008504 ; 750ML GEL HARPIC ; HARPIC GEL JAVEL.TR.750ML ; HARPIC ; RB HYGIENE HOME FR ; 1,13 ; 1,25 ; 1,04 ; 0,2 ; 8,000 ; UVC ; 9,04 ; 10 ; -0,7066666 ; -0,05888889 ; 20,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000003387838 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 6,27 ; 7,47 ; -0,045 ; -0,00502008 ; 27,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000003387838 ; 3059941009686 ; HARPIC GEL ECOLOGI ; HARPIC GEL ECOLOGIQUE 750 ; HARPIC ; RB HYGIENE HOME FR ; 2,09 ; 2,35 ; 1,96 ; 0,2 ; 3,000 ; UVC ; 6,27 ; 7,47 ; -0,045 ; -0,00502008 ; 27,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000004240916 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 4,16 ; 3,98 ; -0,8433333 ; -0,1765773 ; 11,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000004240916 ; 3346020025676 ; WCNET JAVEL ULTRA ; WCNET JAVEL ULTRA ADHRNT ; WC NET ; BOLTON SOLITAIRE ; 2,08 ; 1,99 ; 1,66 ; 0,2 ; 2,000 ; UVC ; 4,16 ; 3,98 ; -0,8433333 ; -0,1765773 ; 11,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000001241925 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 39,000 ;  ; 21,45 ; 38,61 ; 10,725 ; 0,2314815 ; 32,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000001241925 ; 3560071193911 ; 750ML GEL JAV WC P ; 750ML GEL JAV WC PIN/EUCA ; CRF EXPERT ; MCBRIDE ; 0,55 ; 0,99 ; 0,83 ; 0,2 ; 39,000 ; UVC ; 21,45 ; 38,61 ; 10,725 ; 0,2314815 ; 32,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000001002792 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 12,000 ;  ; 7,8 ; 15,48 ; 5,1 ; 0,2745478 ; 18,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000001002792 ; 3560071247775 ; 750ML GEL WC BLEU ; 750ML GEL WC BLEU OCEAN C ; CRF EXPERT ; MCBRIDE ; 0,65 ; 1,29 ; 1,08 ; 0,2 ; 12,000 ; UVC ; 7,8 ; 15,48 ; 5,1 ; 0,2745478 ; 18,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000001149814 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 2,09 ; 2,65 ; 0,1183333 ; 0,03721174 ; 44,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000001149814 ; 3665468500782 ; HARPIC GEL POWER P ; HARPIC GEL POWER PLUS 750 ; HARPIC ; RB HYGIENE HOME FR ; 2,09 ; 2,35 ; 1,96 ; 0,2 ; 1,000 ; UVC ; 2,09 ; 2,65 ; 0,1183333 ; 0,03721174 ; 44,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000001331798 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 6,27 ; 7,95 ; 0,355 ; 0,03721174 ; 14,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000001331798 ; 3665468500799 ; HARPIC GEL POWER P ; HARPIC GEL POWER PLUS TAC ; HARPIC ; RB HYGIENE HOME FR ; 2,09 ; 2,35 ; 1,96 ; 0,2 ; 3,000 ; UVC ; 6,27 ; 7,95 ; 0,355 ; 0,03721174 ; 14,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000000055459 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 15,000 ;  ; 22,8 ; 24,75 ; -2,175 ; -0,07323232 ; 23,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000000055459 ; 3665468500973 ; HARPIC GEL 100% DE ; HARPIC GEL 100% DETART. 7 ; HARPIC ; RB HYGIENE HOME FR ; 1,52 ; 1,65 ; 1,38 ; 0,2 ; 15,000 ; UVC ; 22,8 ; 24,75 ; -2,175 ; -0,07323232 ; 23,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000001199843 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 33,000 ;  ; 13,53 ; 21,45 ; 4,345 ; 0,1688034 ; 28,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000001199843 ; 5410306881756 ; 750ML GEL WC JAVEL ; 750ML GEL WC JAVEL PP ; PP BLANC ; MCBRIDE ; 0,41 ; 0,65 ; 0,54 ; 0,2 ; 33,000 ; UVC ; 13,53 ; 21,45 ; 4,345 ; 0,1688034 ; 28,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000002230616 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 9,000 ;  ; 12,42 ; 16,65 ; 1,455 ; 0,07282282 ; 11,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000002230616 ; 8717644231180 ; GEL DOMESTOS ALPIN ; DOMESTOS GEL ALPINE 1L ; DOMESTOS ; UNILEVER FRANCE ; 1,38 ; 1,85 ; 1,54 ; 0,2 ; 9,000 ; UVC ; 12,42 ; 16,65 ; 1,455 ; 0,07282282 ; 11,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000000031077 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 10,000 ;  ; 13,8 ; 15,8 ; -0,6333333 ; -0,03340366 ; 12,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000000031077 ; 8717644231913 ; DOMESTOS 1L ; DOMESTOS GEL AV.JAVEL 1L ; DOMESTOS ; UNILEVER FRANCE ; 1,38 ; 1,58 ; 1,32 ; 0,2 ; 10,000 ; UVC ; 13,8 ; 15,8 ; -0,6333333 ; -0,03340366 ; 12,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000000098255 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 34,000 ;  ; 55,42 ; 52,7 ; -11,50333 ; -0,1818996 ; 28,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 000 ; GEL ET MOUSSES WC ; 005 ; 0000000098255 ; 8718951565333 ; 750ML GEL WC PURE ; 750ML GEL WC PURE ORIG.LA ; LACROIX ; COLGATE PALMOLIVE ; 1,63 ; 1,55 ; 1,29 ; 0,2 ; 34,000 ; UVC ; 55,42 ; 52,7 ; -11,50333 ; -0,1818996 ; 28,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ;  ; 32 ; 35 ;  ;  ;  ;  ;  ;  ;  ;  ; 212,000 ;  ; 413,5 ; 565,65 ; 57,875 ; 0,09254614 ; 492,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 001 ; 0000004184012 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 8,32 ; 11,18 ; 0,9966667 ; 0,0742894 ; 13,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 001 ; 0000004184012 ; 3178041359719 ; BREF WC PA OCEAN T ; BREF WC PA OCEAN TRIPACK ; BREF WC ; HENKEL ; 4,16 ; 5,59 ; 4,66 ; 0,2 ; 2,000 ; UVC ; 8,32 ; 11,18 ; 0,9966667 ; 0,0742894 ; 13,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 001 ; 0000002514387 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 1,78 ; 2,39 ; 0,2116667 ; 0,07380288 ; 0,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 001 ; 0000002514387 ; 3346027790973 ; WCN NRJ BLOC 5ACT. ; WCN NRJ BLOC 5ACT.CITRUS ; WC NET ; BOLTON SOLITAIRE ; 1,78 ; 2,39 ; 1,99 ; 0,2 ; 1,000 ; UVC ; 1,78 ; 2,39 ; 0,2116667 ; 0,07380288 ; 0,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 001 ; 0000001291175 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 6,93 ; 7,17 ; -0,955 ; -0,1109949 ; 39,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 001 ; 0000001291175 ; 3346027796678 ; WCN NRJ BLOC 5A BR ; WCN NRJ BLOC 5A BRISE AQU ; WC NET ; BOLTON SOLITAIRE ; 2,31 ; 2,39 ; 1,99 ; 0,2 ; 3,000 ; UVC ; 6,93 ; 7,17 ; -0,955 ; -0,1109949 ; 39,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 001 ; 0000001302565 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 2,82 ; 2,89 ; -0,4116667 ; -0,1187043 ; 10,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 001 ; 0000001302565 ; 3346027796685 ; WCN NRJ BLOC JAV A ; WCN NRJ BLOC JAV AGR IRIS ; WC NET ; BOLTON SOLITAIRE ; 2,82 ; 2,89 ; 2,41 ; 0,2 ; 1,000 ; UVC ; 2,82 ; 2,89 ; -0,4116667 ; -0,1187043 ; 10,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 001 ; 0000002871813 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 6,93 ; 7,17 ; -0,955 ; -0,1109949 ; 12,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 001 ; 0000002871813 ; 3346027796692 ; WCN NRJ BLOC 5A FR ; WCN NRJ BLOC 5A FR GIVR 3 ; WC NET ; BOLTON SOLITAIRE ; 2,31 ; 2,39 ; 1,99 ; 0,2 ; 3,000 ; UVC ; 6,93 ; 7,17 ; -0,955 ; -0,1109949 ; 12,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 001 ; 0000001003269 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 0,77 ; 2,55 ; 1,355 ; 0,4428104 ; 15,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 001 ; 0000001003269 ; 3560071084752 ; 3X55ML BLOC WC LIQ ; 3X55ML BLOC WC LIQ MARIN. ; CRF EXPERT ; NICOLS FRANCE ; 0,77 ; 2,55 ; 2,13 ; 0,2 ; 1,000 ; UVC ; 0,77 ; 2,55 ; 1,355 ; 0,4428104 ; 15,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 002 ; 0000002960193 ; 2 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 5,81 ; 6,44 ; -0,4433333 ; -0,0488125 ; 43,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 002 ; 0000002960193 ; 3059941008764 ; HC BLOC ACTIVEFRES ; HC BLOC ACTIVEFRESH EAU B ; HARPIC ; RB HYGIENE HOME FR ; 2,08 ; 2,35 ; 1,96 ; 0,2 ; 1,000 ; UVC ; 2,08 ; 2,45 ; -0,03833333 ; -0,01303855 ; 28,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 002 ; 0000002960193 ; 3059941008801 ; BLOC ACTFRESH HARP ; BLOC ACTFRESH EAU BLEU HP ; HARPIC ; EURECA MAJORISTAS S ; 3,73 ; 3,06 ; 2,55 ; 0,2 ; 1,000 ; UVC ; 3,73 ; 3,99 ; -0,405 ; -0,08458646 ; 15,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 002 ; 0000002125326 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 5,19 ; 6,45 ; 0,185 ; 0,02390181 ; 13,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 002 ; 0000002125326 ; 3178041303545 ; BREF WC POW ACTIV ; BLC BREF WC POW ACTIV OCE ; BREF WC ; HENKEL ; 1,73 ; 2,15 ; 1,79 ; 0,2 ; 3,000 ; UVC ; 5,19 ; 6,45 ; 0,185 ; 0,02390181 ; 13,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 002 ; 0000003576188 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 5,91 ; 7,47 ; 0,315 ; 0,03514056 ; 21,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 002 ; 0000003576188 ; 3178041346740 ; BREF WC CA MARINE ; BREF WC CA MARINE ; BREF WC ; HENKEL ; 1,97 ; 2,49 ; 2,08 ; 0,2 ; 3,000 ; UVC ; 5,91 ; 7,47 ; 0,315 ; 0,03514056 ; 21,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 002 ; 0000003740609 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 3,94 ; 4,98 ; 0,21 ; 0,03514056 ; 19,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 002 ; 0000003740609 ; 3178041351508 ; BREF WC  DELUXE MA ; BREF WC  DELUXE MAGNOLIA ; BREF ; HENKEL ; 1,97 ; 2,49 ; 2,08 ; 0,2 ; 2,000 ; UVC ; 3,94 ; 4,98 ; 0,21 ; 0,03514056 ; 19,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 002 ; 0000003912496 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 1,97 ; 2,85 ; 0,405 ; 0,1184211 ; 15,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 002 ; 0000003912496 ; 3178041355995 ; BREF BRILLANT GEL ; BREF BRILLANT GEL POLAIRE ; BREF ; HENKEL ; 1,97 ; 2,85 ; 2,38 ; 0,2 ; 1,000 ; UVC ; 1,97 ; 2,85 ; 0,405 ; 0,1184211 ; 15,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 002 ; 0000001523564 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 3,22 ; 5,18 ; 1,096667 ; 0,1764264 ; 17,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 002 ; 0000001523564 ; 3346028787484 ; 3 BLOC WC HLES ESS ; WCN BLOC HLES ESS.OCEA.X3 ; WC NET ; BOLTON SOLITAIRE ; 1,61 ; 2,59 ; 2,16 ; 0,2 ; 2,000 ; UVC ; 3,22 ; 5,18 ; 1,096667 ; 0,1764264 ; 17,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 002 ; 0000004191085 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 3,78 ; 7,14 ; 2,17 ; 0,253268 ; 9,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 002 ; 0000004191085 ; 3560071450885 ; X3 BLOC WC PIN SIM ; X3 BLOC WC PIN SIMPL ; SIMPL ; RELEVI SRL ; 0,63 ; 1,19 ; 0,99 ; 0,2 ; 6,000 ; UVC ; 3,78 ; 7,14 ; 2,17 ; 0,253268 ; 9,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 002 ; 0000004158225 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 10,000 ;  ; 7,1 ; 15,9 ; 6,15 ; 0,322327 ; 16,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 002 ; 0000004158225 ; 3560071464042 ; X1 BOX WC FRES OCE ; X1 BOX WC FRES OCEAN 5 AC ; CRF EXPERT ; RELEVI SRL ; 0,71 ; 1,59 ; 1,33 ; 0,2 ; 10,000 ; UVC ; 7,1 ; 15,9 ; 6,15 ; 0,322327 ; 16,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1104 ; ENTRETIEN SANITAIRE ; 001 ; BLOCS CUVETTE ; 002 ; 0000000070411 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 4,14 ; 8,7 ; 3,11 ; 0,2978927 ; 12,000 ;  ;  
